date,pressure(hPa),temp_detector_nc1(C) ,rh(%),temp_sensor(C),k96_lpl_raw,k96_spl_raw,k96_mpl_raw,k96_ch4(ppm) ,k96_h2o(ppm) ,ref_h2o(ppm),ref_ch4(ppm),ref_co2(ppm)
6/25/2022 8:32,1009.942,43.97,13.536,43.77,439200.21,745985.143,273995.486,135.0882238,18136.56141,17393.333,13,686.117
6/25/2022 8:33,1009.835,43.97,13.515,43.77,439205.648,745988.571,274064.6,134.8210867,18097.22416,17338.333,12.653,678.167
6/25/2022 8:34,1009.8,43.97,13.5,43.77,439212.781,746001.352,274113.476,134.4707454,18069.43046,17304.918,12.762,674.443
6/25/2022 8:35,1009.8,43.97,13.511,43.77,439191.524,745967.095,274065.733,135.515,18096.57963,17391.667,13.962,680.2
6/25/2022 8:36,1009.838,43.97,13.535,43.77,439177.552,746026.59,274022.19,136.2017134,18121.35756,17325,13.642,671.05
6/25/2022 8:37,1009.9,43.97,13.534,43.77,439160.952,745967,274013.724,137.0179376,18126.17699,17339.344,14.193,672.508
6/25/2022 8:38,1009.9,43.97,13.498,43.77,439172.486,745998.257,274109.01,136.4507694,18071.96923,17285,13.808,670.283
6/25/2022 8:39,1009.9,43.97,13.498,43.77,439173.429,746060.676,274084.952,136.4044068,18085.64834,17305,14.137,675.833
6/25/2022 8:40,1009.896,43.976,13.479,43.779,439186.714,746187.886,274121.99,135.7513778,18064.59101,17283.607,13.884,676.41
6/25/2022 8:41,1009.8,43.98,13.46,43.78,439192.257,746278.581,274159.819,135.4789809,18043.09614,17293.333,13.913,682.2
6/25/2022 8:42,1009.8,43.98,13.479,43.78,439174.724,746201.771,274089.571,136.34074,18083.02164,17310,14.028,689.35
6/25/2022 8:43,1009.707,43.98,13.423,43.779,439203.552,746169.314,274253.676,134.9240462,17989.81868,17245.902,13.611,684.426
6/25/2022 8:44,1009.7,43.971,13.391,43.77,439208.695,746052.886,274325.114,134.6714231,17949.31802,17231.667,13.383,687.85
6/25/2022 8:45,1009.71,43.97,13.385,43.77,439210.59,745989.076,274333.181,134.5783502,17944.74732,17225,13.212,692.217
6/25/2022 8:46,1009.8,43.97,13.37,43.77,439222.619,745994.619,274369.324,133.9876604,17924.27584,17168.852,12.634,685.246
6/25/2022 8:47,1009.8,43.97,13.372,43.764,439214.695,745909.39,274325.838,134.37675,17948.90779,17255,13.147,714.183
6/25/2022 8:48,1009.8,43.966,13.433,43.76,439197.419,745875.771,274139.514,135.225345,18054.63214,17315,13.365,728.95
6/25/2022 8:49,1009.8,43.96,13.48,43.76,439177.695,745811.886,274023.248,136.1946837,18120.75532,17381.967,13.939,752.902
6/25/2022 8:50,1009.8,43.96,13.495,43.76,439178.638,745845.571,274027.495,136.1483278,18118.33791,17288.333,13.398,734.233
6/25/2022 8:51,1009.8,43.968,13.472,43.769,439189.181,745945.8,274083.429,135.6301381,18086.51447,17281.667,13.545,734.483
6/25/2022 8:52,1009.727,43.97,13.485,43.77,439174.429,746040.733,274021.333,136.355243,18121.8454,17331.148,14.03,742.098
6/25/2022 8:53,1009.7,43.971,13.479,43.776,439175.552,746107.143,274032.895,136.3000337,18115.26442,17300,14.08,738.767
6/25/2022 8:54,1009.731,43.98,13.5,43.78,439156.4,746187.8,273954.771,137.2418258,18159.75418,17381.667,15.163,751.617
6/25/2022 8:55,1009.8,43.98,13.475,43.78,439168.895,746189.152,274049.39,136.6273323,18105.87763,17301.639,14.592,732.639
6/25/2022 8:56,1009.8,43.98,13.466,43.772,439166.448,746097.771,274075.41,136.7476569,18091.0752,17266.667,14.47,724.867
6/25/2022 8:57,1009.8,43.971,13.458,43.77,439169.305,746034.038,274113.571,136.6071725,18069.37645,17260,14.527,719.95
6/25/2022 8:58,1009.926,43.97,13.506,43.77,439132.619,745956.505,273981.181,138.4119441,18144.70844,17385.246,16,733.344
6/25/2022 8:59,1010.05,43.97,13.519,43.77,439137.314,745926.848,273984.362,138.1808706,18142.89663,17305,15.333,720.433
6/25/2022 9:00,1010.1,43.97,13.449,43.77,439173.838,745985.905,274182.657,136.3842986,18030.12529,17176.667,14.065,699.083
6/25/2022 9:01,1010.1,43.97,13.408,43.77,439176.533,745998.886,274233.952,136.2518069,18001.00862,17267.213,15.049,714.197
6/25/2022 9:02,1010.016,43.97,13.404,43.77,439181.2,746031.333,274259.495,136.0223912,17986.51805,17191.667,14.29,700.4
6/25/2022 9:03,1009.95,43.97,13.349,43.77,439194.419,746065.248,274403.429,135.3727462,17904.96899,17088.333,13.383,684.833
6/25/2022 9:04,1009.9,43.977,13.34,43.778,439191.078,746085.48,274377.196,135.5369164,17919.81861,17208.197,14.375,708.443
6/25/2022 9:05,1010,43.98,13.401,43.776,439164.895,746095.552,274168.657,136.8240257,18038.07606,17296.667,15.093,723.117
6/25/2022 9:06,1010,43.971,13.412,43.771,439169.971,746074.238,274191.162,136.5744255,18025.29602,17178.333,14.062,704.017
6/25/2022 9:07,1010.034,43.975,13.374,43.779,439190.81,746104.448,274309.695,135.5500861,17958.05587,17106.557,13.364,690.656
6/25/2022 9:08,1010.1,43.98,13.334,43.78,439209.657,746129.038,274396.505,134.6241739,17908.88786,17101.667,13.258,690.25
6/25/2022 9:09,1010.1,43.98,13.331,43.78,439206.619,746141.8,274395.838,134.7733914,17909.2654,17113.333,13.243,692.533
6/25/2022 9:10,1010.1,43.98,13.331,43.778,439211.848,746139.448,274402.276,134.5165663,17905.62154,17098.333,12.912,688.7
6/25/2022 9:11,1010.1,43.972,13.344,43.772,439204.038,746080.324,274352.676,134.9001724,17933.70391,17145.902,13.069,698.787
6/25/2022 9:12,1010.1,43.97,13.334,43.77,439216.238,746030.895,274400.59,134.3009779,17906.57577,17151.667,12.897,700.533
6/25/2022 9:13,1010.1,43.97,13.346,43.77,439210.086,745954.695,274346.581,134.6031037,17937.15622,17178.333,12.878,710.483
6/25/2022 9:14,1010.1,43.97,13.363,43.77,439215.619,745960.467,274309.305,134.3313747,17958.27691,17185.246,12.707,714.934
6/25/2022 9:15,1010.1,43.97,13.388,43.77,439208.419,745965.162,274191.21,134.6849792,18025.26876,17235,13.093,735.133
6/25/2022 9:16,1010.1,43.97,13.403,43.77,439205.21,745942.429,274161.59,134.8426016,18042.09014,17230,13.07,737.55
6/25/2022 9:17,1010.1,43.97,13.409,43.77,439204.476,745944.276,274155.762,134.8786568,18045.40079,17191.803,12.844,733.328
6/25/2022 9:18,1010.1,43.97,13.36,43.77,439231.124,745960.857,274354.6,133.5701376,17932.6142,17071.667,11.978,710.167
6/25/2022 9:19,1010.1,43.97,13.242,43.775,439279.857,746074.81,274681.924,131.1796681,17747.68725,17091.667,11.99,715.833
6/25/2022 9:20,1010.1,43.978,13.158,43.78,439292.571,746190.981,274822.8,130.5565495,17668.38071,17029.508,11.48,708.525
6/25/2022 9:21,1010.1,43.98,13.193,43.785,439266.562,746270.486,274625.295,131.8314978,17779.61479,17041.667,11.548,713.867
6/25/2022 9:22,1010.1,43.98,13.169,43.78,439277.048,746263.171,274715.229,131.3173681,17728.9227,16986.667,11.283,702.1
6/25/2022 9:23,1010.183,43.98,13.201,43.775,439258.657,746066.495,274614.019,132.21918,17785.97552,17070.492,12.003,718.721
6/25/2022 9:24,1010.2,43.97,13.292,43.77,439229.095,745983.733,274384.438,133.6697352,17915.71857,17193.333,12.957,735.35
6/25/2022 9:25,1010.2,43.97,13.292,43.766,439241.686,745896.248,274442.029,133.0517711,17883.12959,17181.667,13.03,728.933
6/25/2022 9:26,1010.2,43.97,13.328,43.762,439232.543,745913.286,274361.914,133.5004865,17928.47197,17191.803,13.151,726.164
6/25/2022 9:27,1010.2,43.97,13.312,43.768,439238.41,745889.238,274433.133,133.2125358,17888.1617,17078.333,12.225,703.7
6/25/2022 9:28,1010.2,43.97,13.271,43.765,439245.514,745894.476,274539.371,132.8639365,17828.11159,17011.667,11.882,691.017
6/25/2022 9:29,1010.2,43.97,13.243,43.77,439255.6,745916.495,274602.038,132.3691263,17792.73513,17014.754,11.952,688.475
6/25/2022 9:30,1010.2,43.97,13.258,43.77,439252.381,745949.41,274542.571,132.5270325,17826.30433,17098.333,12.492,700.117
6/25/2022 9:31,1010.2,43.97,13.269,43.77,439249.276,745971.562,274526.848,132.6793599,17835.18506,17056.667,12.107,691.8
6/25/2022 9:32,1010.2,43.97,13.287,43.77,439233.467,745961.724,274436,133.4551337,17886.53988,17145.902,12.707,716.967
6/25/2022 9:33,1010.2,43.97,13.306,43.77,439233.495,745917.181,274401.762,133.4537594,17905.91245,17158.333,12.57,719.383
6/25/2022 9:34,1010.271,43.97,13.38,43.77,439217.971,745923.267,274185.486,134.2158793,18028.51887,17315,13.367,749.8
6/25/2022 9:35,1010.3,43.97,13.367,43.77,439227.733,745917.59,274282.771,133.7365949,17973.31843,17198.361,12.461,722.574
6/25/2022 9:36,1010.3,43.97,13.364,43.768,439223.448,745873.819,274304.838,133.9469593,17960.80872,17186.667,12.267,718.1
6/25/2022 9:37,1010.3,43.97,13.312,43.768,439243.4,745902.838,274454.457,132.9676651,17876.10071,17118.333,11.773,703.533
6/25/2022 9:38,1010.3,43.97,13.282,43.768,439247.267,745861.219,274505.619,132.7779259,17847.1791,17195.082,12.172,711.508
6/25/2022 9:39,1010.3,43.964,13.26,43.761,439260.657,745772.362,274581.286,132.1210866,17804.4462,17050,11.055,680.167
6/25/2022 9:40,1010.3,43.96,13.224,43.76,439289.276,745792.21,274729.371,130.7180177,17720.95776,17155,11.656,691.583
6/25/2022 9:41,1010.378,43.96,13.086,43.76,439324.895,745766.99,275067,128.9733303,17531.31199,17136.066,11.48,680.279
6/25/2022 9:42,1010.4,43.961,13.239,43.768,439274.61,745864.971,274590.152,131.4368901,17799.44236,17086.667,11.17,668.767
6/25/2022 9:43,1010.423,43.97,13.232,43.771,439290.962,746007.162,274656.943,130.6353951,17761.76819,16995,10.535,651.35
6/25/2022 9:44,1010.5,43.972,13.166,43.78,439306.895,746133.524,274821.724,129.8547885,17668.9858,16909.836,10.124,637.869
6/25/2022 9:45,1010.558,43.98,13.185,43.78,439286.476,746123.429,274708.343,130.8552405,17732.80159,17001.667,10.652,642.75
6/25/2022 9:46,1010.6,43.98,13.139,43.779,439310.714,746140.543,274878.952,129.6677355,17636.81736,16855,9.803,621.533
6/25/2022 9:47,1010.6,43.979,13.151,43.77,439297,746100.419,274815.829,130.3395341,17672.30104,16926.23,10.312,627.541
6/25/2022 9:48,1010.598,43.97,13.17,43.77,439296.924,746037.829,274803.848,130.3432578,17679.03985,16970,10.49,628.467
6/25/2022 9:49,1010.5,43.97,13.157,43.77,439295.371,746014.076,274834.59,130.4193499,17661.75123,16880,10.07,617.417
6/25/2022 9:50,1010.5,43.97,13.116,43.77,439302.781,745953.79,274946.638,130.0563128,17598.80672,16942.623,10.677,626.77
6/25/2022 9:51,1010.5,43.97,13.213,43.77,439257.324,745927.638,274625.143,132.2845622,17779.70053,17123.333,12.038,651.033
6/25/2022 9:52,1010.5,43.97,13.237,43.769,439248.39,745871.343,274612.667,132.7228283,17786.73825,17088.333,11.835,643.883
6/25/2022 9:53,1010.5,43.961,13.259,43.76,439245.943,745846.467,274591.752,132.8428873,17798.53941,17103.279,12.19,644.557
6/25/2022 9:54,1010.5,43.963,13.201,43.768,439261.552,745869.905,274740.648,132.0771916,17714.60766,17020,11.853,632.617
6/25/2022 9:55,1010.5,43.97,13.179,43.77,439271.619,745872.152,274823.438,131.5835338,17668.02193,16931.667,11.355,619.733
6/25/2022 9:56,1010.414,43.97,13.066,43.77,439298.105,745927.095,275113.695,130.2853947,17505.16063,16721.667,10.246,597.45
6/25/2022 9:57,1010.4,43.97,13.003,43.77,439313.962,745960.276,275246.905,129.5086655,17430.65994,16736.066,10.443,594.623
6/25/2022 9:58,1010.4,43.97,12.949,43.77,439319.448,745949.762,275360.467,129.2400227,17367.26834,16688.333,10.266,588.1
6/25/2022 9:59,1010.4,43.97,12.722,43.77,439403.162,745935.248,276021.105,125.1457472,17000.69197,16471.667,8.74,565.017
6/25/2022 10:00,1010.4,43.97,12.709,43.77,439363.343,745910.8,275856.971,127.0920174,17091.41661,16608.197,9.823,574.115
6/25/2022 10:01,1010.4,43.97,12.783,43.77,439331.314,745888.343,275645.514,128.6590996,17208.64042,16656.667,10.607,576.95
6/25/2022 10:02,1010.4,43.97,12.892,43.77,439284.162,745870.6,275378.524,130.9686535,17357.19893,16701.667,11.295,578.95
6/25/2022 10:03,1010.4,43.97,12.922,43.77,439263.59,745810.371,275333.867,131.9772425,17382.10681,16740.984,12.177,579.836
6/25/2022 10:04,1010.4,43.97,12.963,43.77,439236.314,745850.838,275224.01,133.3154015,17443.45362,16798.333,13.468,584.3
6/25/2022 10:05,1010.4,43.97,12.951,43.77,439246.8,745872.79,275304.362,132.8008387,17398.57293,16681.667,12.563,577.1
6/25/2022 10:06,1010.4,43.97,12.941,43.77,439244.495,745905.99,275321.248,132.9139355,17389.14829,16696.721,12.964,580.59
6/25/2022 10:07,1010.4,43.97,12.971,43.77,439220.886,745923.676,275212.971,134.0727481,17449.62381,16748.333,13.83,590.1
6/25/2022 10:08,1010.316,43.97,12.947,43.77,439244.086,745853.876,275341.61,132.9340041,17377.78685,16641.667,12.763,577.65
6/25/2022 10:09,1010.283,43.963,12.91,43.765,439257.429,745857.381,275425.524,132.279412,17331.00274,16649.18,13.039,580.328
6/25/2022 10:10,1010.2,43.96,12.938,43.766,439236.505,745830.905,275331.362,133.3060275,17383.50451,16733.333,14.135,593.167
6/25/2022 10:11,1010.2,43.963,12.95,43.77,439231.6,745863.438,275309.695,133.546773,17395.59614,16775,14.683,598.467
6/25/2022 10:12,1010.2,43.97,12.99,43.77,439207.714,745928.038,275182.905,134.7196068,17466.43434,16849.18,15.403,605.738
6/25/2022 10:13,1010.2,43.97,12.981,43.775,439217.971,746014.238,275219.6,134.2158793,17445.91844,16718.333,14.225,594.883
6/25/2022 10:14,1010.2,43.978,12.863,43.78,439263.2,746133.476,275510.629,131.9963688,17283.61648,16591.667,13.298,585.067
6/25/2022 10:15,1010.2,43.98,12.814,43.78,439268.295,746238.248,275577.695,131.7465182,17246.31817,16593.443,13.685,592.262
6/25/2022 10:16,1010.2,43.98,12.818,43.78,439265.286,746185.876,275536.086,131.8940704,17269.45418,16656.667,14.342,608.883
6/25/2022 10:17,1010.2,43.98,12.811,43.78,439264.019,746144.581,275546.343,131.9562039,17263.74956,16590,14.03,616.1
6/25/2022 10:18,1010.2,43.98,12.92,43.778,439179.486,746048.524,275160.171,136.1066429,17479.15055,16888.525,17.285,695.623
6/25/2022 10:19,1010.191,43.972,12.996,43.77,439163.029,745970.267,275011.848,136.9157907,17562.2238,16893.333,17.337,721.267
6/25/2022 10:20,1010.1,43.97,12.967,43.77,439186.8,745889.438,275138.276,135.7471512,17491.40167,16758.333,16.117,702.85
6/25/2022 10:21,1010.1,43.97,13.002,43.77,439163.724,745864.762,275003.476,136.8816118,17566.91846,16755.738,16.484,728.934
6/25/2022 10:22,1010.1,43.97,12.993,43.77,439169.152,745877.333,275024.581,136.6146955,17555.08484,16728.333,16.357,736.183
6/25/2022 10:23,1010.1,43.97,13.021,43.775,439132.619,745977.924,274853.238,138.4119441,17651.26797,16885,18.715,827.817
6/25/2022 10:24,1010.152,43.978,13.034,43.78,439118.933,746047.81,274789.19,139.085699,17687.28605,16826.23,18.084,827.508
6/25/2022 10:25,1010.2,43.98,13.001,43.78,439136.295,746093.981,274867.438,138.2310201,17643.28723,16813.333,17.948,849.483
6/25/2022 10:26,1010.221,43.98,13.037,43.779,439125.952,746066.257,274709.914,138.7401252,17731.91661,16813.333,18.253,889.417
6/25/2022 10:27,1010.3,43.976,12.953,43.77,439173.857,746067.2,275028.476,136.3833645,17552.90132,16634.426,16.441,831.77
6/25/2022 10:28,1010.3,43.97,12.869,43.77,439202.21,746044.238,275238.543,134.9899709,17435.33209,16525,15.42,806.217
6/25/2022 10:29,1010.399,43.97,12.812,43.77,439229.124,746015.486,275361.162,133.6683116,17366.88072,16478.333,15.178,804.65
6/25/2022 10:30,1010.4,43.97,12.825,43.77,439198.429,745946.781,275242.076,135.1757227,17433.358,16490.164,15.43,820.377
6/25/2022 10:31,1010.4,43.97,12.699,43.77,439272.419,745984.752,275680.79,131.5443099,17189.05801,16278.333,13.185,744.833
6/25/2022 10:32,1010.4,43.97,12.59,43.77,439300.829,745980.324,275940.562,130.1519396,17045.18295,16156.667,12.493,720.367
6/25/2022 10:33,1010.4,43.97,12.548,43.77,439299.981,745981.095,275987.752,130.193484,17019.109,16224.59,13.205,760.295
6/25/2022 10:34,1010.4,43.97,12.544,43.77,439282.857,745930.829,275924.448,131.0326169,17054.09083,16273.333,13.738,790.733
6/25/2022 10:35,1010.4,43.97,12.546,43.77,439273.429,745900.619,275900.8,131.4947911,17067.16757,16281.667,13.765,796.633
6/25/2022 10:36,1010.4,43.97,12.652,43.77,439215.943,745825.61,275499.533,134.3154642,17289.79118,16508.197,15.987,891.525
6/25/2022 10:37,1010.4,43.97,12.642,43.77,439234.905,745824.657,275612.524,133.3845545,17226.96352,16310,14.163,821.083
6/25/2022 10:38,1010.4,43.97,12.598,43.769,439253.448,745843.79,275729.686,132.4746898,17161.93256,16303.333,14.262,831.367
6/25/2022 10:39,1010.4,43.97,12.595,43.769,439244.19,745805.99,275709.648,132.9289011,17173.04632,16337.705,14.489,849.164
6/25/2022 10:40,1010.4,43.97,12.628,43.77,439232.133,745917.724,275568.581,133.5206109,17251.38459,16351.667,14.578,859.833
6/25/2022 10:41,1010.4,43.971,12.56,43.777,439265.638,745963.39,275798.276,131.8768088,17123.91636,16210,13.568,816.983
6/25/2022 10:42,1010.4,43.98,12.512,43.78,439273.781,746099.238,275894.714,131.4775334,17070.53375,16152.459,13.161,801.59
6/25/2022 10:43,1010.4,43.98,12.468,43.78,439286.933,746162.238,275987.095,130.832843,17019.47188,16163.333,13.317,812.283
6/25/2022 10:44,1010.4,43.98,12.433,43.78,439299.705,746084.59,276090.095,130.2070058,16962.62709,16116.667,13.094,802.981
6/25/2022 10:45,1010.4,43.977,12.404,43.772,439304.952,745989.105,276167.448,129.9499635,16919.99664,16109.836,13.18,808.607
6/25/2022 10:46,1010.327,43.97,12.465,43.77,439261.829,745885.248,275921.638,132.0636064,17055.64444,16255,14.733,872.596
6/25/2022 10:47,1010.3,43.97,12.44,43.767,439282.533,745834.99,276050.305,131.0484978,16984.57602,16108.333,13.385,815.897
6/25/2022 10:48,1010.3,43.97,12.428,43.769,439285.781,745821.924,276074.39,130.8893028,16971.28864,16091.667,13.291,808.772
6/25/2022 10:49,1010.3,43.97,12.41,43.764,439284.086,745830.505,276102.476,130.9723785,16955.80026,16180.328,14.672,851.991
6/25/2022 10:50,1010.3,43.97,12.444,43.77,439263.552,745821.362,275989.362,131.9791061,17018.21976,16248.333,15.414,873.182
6/25/2022 10:51,1010.3,43.97,12.4,43.77,439281.924,745792.276,276165.029,131.0783485,16921.329,16088.333,13.679,810.106
6/25/2022 10:52,1010.3,43.97,12.356,43.77,439299.771,745808.21,276267.41,130.2037723,16864.98223,16080.328,13.749,804.825
6/25/2022 10:53,1010.372,43.97,12.387,43.77,439273.762,745828.6,276147.057,131.4784649,16931.22944,16161.667,14.867,831.645
6/25/2022 10:54,1010.4,43.97,12.392,43.77,439284.552,745878.505,276173.714,130.9495384,16916.5456,16023.333,13.136,773.608
6/25/2022 10:55,1010.4,43.97,12.375,43.77,439276.762,745889.419,276191.029,131.3313887,16907.01101,16073.77,14.04,790.78
6/25/2022 10:56,1010.4,43.97,12.344,43.77,439303.457,745930.438,276314.924,130.0231974,16838.86287,16000,13.066,758.362
6/25/2022 10:57,1010.4,43.97,12.292,43.77,439314.124,745929.705,276439.971,129.500732,16770.21494,15983.333,13.116,754.165
6/25/2022 10:58,1010.4,43.97,12.297,43.77,439303.181,745884.581,276392.067,130.0367178,16796.49725,15990.164,13.219,753.459
6/25/2022 10:59,1010.4,43.97,12.304,43.77,439290.133,745824.781,276372.943,130.6760198,16806.99505,16023.333,13.523,758.181
6/25/2022 11:00,1010.4,43.97,12.331,43.77,439277.638,745836.352,276281.495,131.2884448,16857.23741,16116.667,14.824,793.618
6/25/2022 11:01,1010.4,43.97,12.395,43.77,439243.419,745829.886,276096.181,132.9667328,16959.27113,16062.295,14.139,776.386
6/25/2022 11:02,1010.4,43.97,12.323,43.769,439293.048,745780.124,276367.162,130.5331758,16810.16906,15971.667,13.09,745.686
6/25/2022 11:03,1010.384,43.97,12.309,43.77,439296.924,745756.762,276370.724,130.3432578,16808.21334,16043.333,13.941,775.758
6/25/2022 11:04,1010.3,43.966,12.34,43.77,439273.514,745748.695,276253.952,131.4906237,16872.38387,16085.246,14.254,792.186
6/25/2022 11:05,1010.3,43.97,12.36,43.77,439272.143,745763.419,276184.352,131.5578421,16910.68743,16076.667,14.057,789.952
6/25/2022 11:06,1010.3,43.97,12.356,43.77,439280.057,745772.514,276235.81,131.1698643,16882.3641,16030,13.438,773.106
6/25/2022 11:07,1010.3,43.97,12.317,43.77,439312.276,745805.429,276368.781,129.5912351,16809.28013,16031.148,13.387,778.297
6/25/2022 11:08,1010.3,43.97,12.326,43.77,439301.352,745853.581,276268.381,130.1263178,16864.44825,16131.667,14.402,824.008
6/25/2022 11:09,1010.3,43.97,12.33,43.771,439296.971,745949.305,276246.419,130.340955,16876.52756,16171.667,14.773,841.457
6/25/2022 11:10,1010.3,43.97,12.359,43.775,439262,745925.771,276094.39,132.05522,16960.25869,16154.098,14.551,837.165
6/25/2022 11:11,1010.3,43.97,12.38,43.77,439265.648,745938.724,276086.619,131.8763184,16964.54397,16115,13.862,815.031
6/25/2022 11:12,1010.3,43.97,12.39,43.769,439259.695,745841.505,276052.971,132.1682688,16983.10498,16150,14.605,846.403
6/25/2022 11:13,1010.3,43.97,12.415,43.76,439266.076,745740.695,276035.105,131.85533,16992.96423,16137.705,14.198,835.189
6/25/2022 11:14,1010.379,43.97,12.412,43.767,439259.048,745790,275999.543,132.2000023,17012.59709,16165,14.685,857.477
6/25/2022 11:15,1010.4,43.97,12.446,43.77,439248.067,745873.171,275885.057,132.7386754,17075.87572,16213.333,15.255,881.368
6/25/2022 11:16,1010.4,43.97,12.455,43.776,439244.01,745967.59,275860.105,132.9377333,17089.68213,16190.164,14.755,863.242
6/25/2022 11:17,1010.4,43.98,12.414,43.78,439278.486,746065.771,276033.248,131.2468745,16993.98916,16096.667,13.675,824.389
6/25/2022 11:18,1010.4,43.98,12.361,43.78,439303.124,746092.429,276174.714,130.0395101,16915.99487,16081.667,13.238,807.696
6/25/2022 11:19,1010.4,43.98,12.352,43.783,439305.667,746156.181,276162.705,129.9149397,16922.6091,16095.082,13.342,811.932
6/25/2022 11:20,1010.4,43.98,12.326,43.78,439326.886,746167.6,276260.619,128.8758585,16868.71695,16046.667,12.683,788.767
6/25/2022 11:21,1010.456,43.98,12.333,43.777,439318.781,746074.19,276226.543,129.2726827,16887.46313,16095,13.117,806.864
6/25/2022 11:22,1010.5,43.978,12.364,43.77,439309.724,745949.438,276153.943,129.7162234,16927.43574,16124.59,13.192,812.779
6/25/2022 11:23,1010.5,43.97,12.402,43.77,439295.838,745926.381,276030.171,130.3964681,16995.68751,16193.333,13.802,842.427
6/25/2022 11:24,1010.5,43.97,12.396,43.77,439307.048,745930.743,276080.4,129.8472943,16967.97378,16223.333,13.955,855.866
6/25/2022 11:25,1010.5,43.97,12.41,43.77,439301.895,745896.914,276024.305,130.0997165,16998.92548,16219.672,13.55,843.223
6/25/2022 11:26,1010.5,43.97,12.407,43.77,439306.733,745932.229,276040.524,129.8627237,16989.9735,16206.667,13.05,829.748
6/25/2022 11:27,1010.5,43.97,12.404,43.77,439321.886,745831.133,276074.743,129.12065,16971.09393,16206.667,12.912,829.832
6/25/2022 11:28,1010.5,43.969,12.508,43.764,439276.733,745757.838,275715.381,131.3328104,17169.86625,16357.377,14.189,893.065
6/25/2022 11:29,1010.5,43.96,12.522,43.76,439286.8,745628.257,275788.543,130.8393613,17129.30844,16233.333,12.593,821.925
6/25/2022 11:30,1010.5,43.96,12.456,43.76,439314.857,745643.829,276016.714,129.4648356,17003.11607,16208.333,12.414,809.959
6/25/2022 11:31,1010.5,43.96,12.485,43.761,439300.295,745669.619,275911.514,130.1781007,17061.24241,16242.623,12.491,809.281
6/25/2022 11:32,1010.5,43.965,12.45,43.77,439323.895,745807.667,276039.381,129.0222886,16990.60429,16178.333,11.746,776.045
6/25/2022 11:33,1010.5,43.97,12.429,43.77,439332.19,745898.895,276091.457,128.6162209,16961.87602,16146.667,11.386,760.803
6/25/2022 11:34,1010.59,43.97,12.392,43.778,439344.105,745893.752,276188.286,128.0331066,16908.52128,16108.197,10.909,739.941
6/25/2022 11:35,1010.6,43.97,12.388,43.773,439340.571,745930.038,276184.19,128.2060386,16910.77663,16123.333,11.121,732.002
6/25/2022 11:36,1010.6,43.97,12.428,43.77,439316.343,745888.238,276057.133,129.3920658,16980.8086,16251.667,12.635,769.786
6/25/2022 11:37,1010.6,43.97,12.467,43.77,439303.771,745895.838,275944.838,130.0078156,17042.81954,16267.213,12.715,766.872
6/25/2022 11:38,1010.6,43.97,12.532,43.77,439272.971,745839.276,275786.79,131.517246,17130.27968,16358.333,13.576,781.938
6/25/2022 11:39,1010.6,43.97,12.511,43.769,439286.819,745764.895,275897.505,130.8384301,17068.99,16231.667,12.098,734.939
6/25/2022 11:40,1010.6,43.964,12.487,43.767,439308.667,745688.743,276028.41,129.7679942,16996.65954,16211.475,11.738,719.213
6/25/2022 11:41,1010.6,43.96,12.481,43.761,439298.267,745680.514,276018.495,130.2774577,17002.13283,16243.333,12.21,722.79
6/25/2022 11:42,1010.58,43.96,12.467,43.763,439317.676,745683.533,276105.743,129.3267909,16953.99908,16180,11.364,695.734
6/25/2022 11:43,1010.5,43.96,12.445,43.761,439317.229,745681.381,276138.895,129.3486795,16935.72665,16242.623,12.305,709.351
6/25/2022 11:44,1010.5,43.96,12.474,43.764,439315.486,745688.933,276060.752,129.4340329,16978.81194,16318.333,13.331,724.228
6/25/2022 11:45,1010.5,43.96,12.468,43.761,439309.867,745665.905,276100.219,129.7092195,16957.04466,16226.667,12.242,695.313
6/25/2022 11:46,1010.5,43.96,12.517,43.761,439276.829,745690.867,275911.276,131.3281042,17061.37402,16416.667,14.776,747.337
6/25/2022 11:47,1010.5,43.96,12.509,43.766,439303.4,745741.41,276006.495,130.0259896,17008.75822,16255.738,12.373,694.612
6/25/2022 11:48,1010.431,43.968,12.545,43.77,439267.19,745777.305,275851.343,131.8007026,17094.53158,16380,14.147,739.236
6/25/2022 11:49,1010.4,43.97,12.602,43.77,439239.724,745829.79,275668.581,133.1480515,17195.83426,16448.333,14.933,764.517
6/25/2022 11:50,1010.4,43.97,12.582,43.777,439254.733,745912.714,275748.333,132.4116551,17151.5934,16401.639,14.417,754.739
6/25/2022 11:51,1010.4,43.97,12.55,43.78,439276.562,745905.476,275863.771,131.3411934,17087.65333,16346.667,13.803,740.86
6/25/2022 11:52,1010.4,43.976,12.569,43.78,439266.39,745980.181,275772.267,131.8399322,17138.32716,16350,13.828,746.612
6/25/2022 11:53,1010.4,43.98,12.547,43.78,439275.914,745983.962,275839.657,131.372961,17101.00039,16300,13.139,731.651
6/25/2022 11:54,1010.4,43.98,12.56,43.78,439259.286,745948.362,275760.762,132.188329,17144.70359,16368.333,14.207,770.624
6/25/2022 11:55,1010.4,43.98,12.516,43.78,439282.848,745997.667,275924.533,131.033058,17054.04383,16230,12.666,725.536
6/25/2022 11:56,1010.4,43.98,12.497,43.78,439292.343,745939.571,275970.6,130.5677219,17028.5838,16247.541,12.715,732.489
